timestamp,site,generation_w,consumption_w,grid_import_w,grid_export_w,battery_soc_pct,generation_kwh,consumption_kwh,grid_import_kwh,grid_export_kwh
2026-09-06T22:30:00+12:00,Muriwai 5kW + Batteries,0,173,173,0,,0.0,0.0144,0.0144,0.0
2026-09-06T22:35:00+12:00,Muriwai 5kW + Batteries,0,185,185,0,,0.0,0.01545,0.01545,0.0
2026-09-06T22:40:00+12:00,Muriwai 5kW + Batteries,0,209,209,0,,0.0,0.01744,0.01744,0.0
2026-09-06T22:45:00+12:00,Muriwai 5kW + Batteries,0,202,202,0,,0.0,0.0168,0.0168,0.0
2026-09-06T22:50:00+12:00,Muriwai 5kW + Batteries,0,172,172,0,,0.0,0.01435,0.01435,0.0
2026-09-06T22:55:00+12:00,Muriwai 5kW + Batteries,0,161,161,0,,0.0,0.01342,0.01342,0.0
2026-09-06T23:00:00+12:00,Muriwai 5kW + Batteries,0,195,195,0,,0.0,0.01624,0.01624,0.0
2026-09-06T23:05:00+12:00,Muriwai 5kW + Batteries,0,180,180,0,,0.0,0.01497,0.01497,0.0
2026-09-06T23:10:00+12:00,Muriwai 5kW + Batteries,0,144,144,0,,0.0,0.01196,0.01196,0.0
2026-09-06T23:15:00+12:00,Muriwai 5kW + Batteries,0,138,138,0,,0.0,0.0115,0.0115,0.0
2026-09-06T23:20:00+12:00,Muriwai 5kW + Batteries,0,143,143,0,,0.0,0.01188,0.01188,0.0
2026-09-06T23:25:00+12:00,Muriwai 5kW + Batteries,0,168,168,0,,0.0,0.01401,0.01401,0.0
2026-09-06T23:30:00+12:00,Muriwai 5kW + Batteries,0,172,172,0,,0.0,0.01435,0.01435,0.0
2026-09-06T23:35:00+12:00,Muriwai 5kW + Batteries,0,152,152,0,,0.0,0.01267,0.01267,0.0
2026-09-06T23:40:00+12:00,Muriwai 5kW + Batteries,0,129,129,0,,0.0,0.01072,0.01072,0.0
2026-09-06T23:45:00+12:00,Muriwai 5kW + Batteries,0,179,179,0,,0.0,0.0149,0.0149,0.0
2026-09-06T23:50:00+12:00,Muriwai 5kW + Batteries,0,133,133,0,,0.0,0.0111,0.0111,0.0
2026-09-06T23:55:00+12:00,Muriwai 5kW + Batteries,0,131,131,0,,0.0,0.01093,0.01093,0.0
2026-09-07T00:00:00+12:00,Muriwai 5kW + Batteries,0,130,130,0,,0.0,0.01082,0.01082,0.0
2026-09-07T00:05:00+12:00,Muriwai 5kW + Batteries,0,151,151,0,,0.0,0.01262,0.01262,0.0
2026-09-07T00:10:00+12:00,Muriwai 5kW + Batteries,0,145,145,0,,0.0,0.01212,0.01212,0.0
2026-09-07T00:15:00+12:00,Muriwai 5kW + Batteries,0,169,169,0,,0.0,0.0141,0.0141,0.0
2026-09-07T00:20:00+12:00,Muriwai 5kW + Batteries,0,131,131,0,,0.0,0.01094,0.01094,0.0
2026-09-07T00:25:00+12:00,Muriwai 5kW + Batteries,0,153,153,0,,0.0,0.01273,0.01273,0.0
2026-09-07T00:30:00+12:00,Muriwai 5kW + Batteries,0,150,150,0,,0.0,0.01254,0.01254,0.0
2026-09-07T00:35:00+12:00,Muriwai 5kW + Batteries,0,132,132,0,,0.0,0.01098,0.01098,0.0
2026-09-07T00:40:00+12:00,Muriwai 5kW + Batteries,0,134,134,0,,0.0,0.01117,0.01117,0.0
2026-09-07T00:45:00+12:00,Muriwai 5kW + Batteries,0,144,144,0,,0.0,0.01203,0.01203,0.0
2026-09-07T00:50:00+12:00,Muriwai 5kW + Batteries,0,114,114,0,,0.0,0.00954,0.00954,0.0
2026-09-07T00:55:00+12:00,Muriwai 5kW + Batteries,0,120,120,0,,0.0,0.01004,0.01004,0.0
2026-09-07T01:00:00+12:00,Muriwai 5kW + Batteries,0,162,162,0,,0.0,0.01348,0.01348,0.0
2026-09-07T01:05:00+12:00,Muriwai 5kW + Batteries,0,116,116,0,,0.0,0.00964,0.00964,0.0
2026-09-07T01:10:00+12:00,Muriwai 5kW + Batteries,0,126,126,0,,0.0,0.01046,0.01046,0.0
2026-09-07T01:15:00+12:00,Muriwai 5kW + Batteries,0,114,114,0,,0.0,0.00952,0.00952,0.0
2026-09-07T01:20:00+12:00,Muriwai 5kW + Batteries,0,149,149,0,,0.0,0.01245,0.01245,0.0
2026-09-07T01:25:00+12:00,Muriwai 5kW + Batteries,0,125,125,0,,0.0,0.01043,0.01043,0.0
2026-09-07T01:30:00+12:00,Muriwai 5kW + Batteries,0,159,159,0,,0.0,0.01323,0.01323,0.0
2026-09-07T01:35:00+12:00,Muriwai 5kW + Batteries,0,162,162,0,,0.0,0.0135,0.0135,0.0
2026-09-07T01:40:00+12:00,Muriwai 5kW + Batteries,0,118,118,0,,0.0,0.00985,0.00985,0.0
2026-09-07T01:45:00+12:00,Muriwai 5kW + Batteries,0,150,150,0,,0.0,0.0125,0.0125,0.0
2026-09-07T01:50:00+12:00,Muriwai 5kW + Batteries,0,136,136,0,,0.0,0.01131,0.01131,0.0
2026-09-07T01:55:00+12:00,Muriwai 5kW + Batteries,0,111,111,0,,0.0,0.00927,0.00927,0.0
2026-09-07T02:00:00+12:00,Muriwai 5kW + Batteries,0,147,147,0,,0.0,0.01225,0.01225,0.0
2026-09-07T02:05:00+12:00,Muriwai 5kW + Batteries,0,129,129,0,,0.0,0.01077,0.01077,0.0
2026-09-07T02:10:00+12:00,Muriwai 5kW + Batteries,0,123,123,0,,0.0,0.01029,0.01029,0.0
2026-09-07T02:15:00+12:00,Muriwai 5kW + Batteries,0,168,168,0,,0.0,0.01397,0.01397,0.0
2026-09-07T02:20:00+12:00,Muriwai 5kW + Batteries,0,114,114,0,,0.0,0.00954,0.00954,0.0
2026-09-07T02:25:00+12:00,Muriwai 5kW + Batteries,0,138,138,0,,0.0,0.01152,0.01152,0.0
2026-09-07T02:30:00+12:00,Muriwai 5kW + Batteries,0,148,148,0,,0.0,0.01233,0.01233,0.0
2026-09-07T02:35:00+12:00,Muriwai 5kW + Batteries,0,150,150,0,,0.0,0.01252,0.01252,0.0
2026-09-07T02:40:00+12:00,Muriwai 5kW + Batteries,0,118,118,0,,0.0,0.00984,0.00984,0.0
2026-09-07T02:45:00+12:00,Muriwai 5kW + Batteries,0,124,124,0,,0.0,0.01037,0.01037,0.0
2026-09-07T02:50:00+12:00,Muriwai 5kW + Batteries,0,161,161,0,,0.0,0.01338,0.01338,0.0
2026-09-07T02:55:00+12:00,Muriwai 5kW + Batteries,0,129,129,0,,0.0,0.01073,0.01073,0.0
2026-09-07T03:00:00+12:00,Muriwai 5kW + Batteries,0,153,153,0,,0.0,0.01276,0.01276,0.0
2026-09-07T03:05:00+12:00,Muriwai 5kW + Batteries,0,121,121,0,,0.0,0.0101,0.0101,0.0
2026-09-07T03:10:00+12:00,Muriwai 5kW + Batteries,0,154,154,0,,0.0,0.01284,0.01284,0.0
2026-09-07T03:15:00+12:00,Muriwai 5kW + Batteries,0,118,118,0,,0.0,0.00984,0.00984,0.0
2026-09-07T03:20:00+12:00,Muriwai 5kW + Batteries,0,123,123,0,,0.0,0.01025,0.01025,0.0
2026-09-07T03:25:00+12:00,Muriwai 5kW + Batteries,0,135,135,0,,0.0,0.01128,0.01128,0.0
2026-09-07T03:30:00+12:00,Muriwai 5kW + Batteries,0,159,159,0,,0.0,0.01321,0.01321,0.0
2026-09-07T03:35:00+12:00,Muriwai 5kW + Batteries,0,119,119,0,,0.0,0.0099,0.0099,0.0
2026-09-07T03:40:00+12:00,Muriwai 5kW + Batteries,0,168,168,0,,0.0,0.01398,0.01398,0.0
2026-09-07T03:45:00+12:00,Muriwai 5kW + Batteries,0,148,148,0,,0.0,0.01234,0.01234,0.0
2026-09-07T03:50:00+12:00,Muriwai 5kW + Batteries,0,140,140,0,,0.0,0.0117,0.0117,0.0
2026-09-07T03:55:00+12:00,Muriwai 5kW + Batteries,0,171,171,0,,0.0,0.01424,0.01424,0.0
2026-09-07T04:00:00+12:00,Muriwai 5kW + Batteries,0,144,144,0,,0.0,0.01204,0.01204,0.0
2026-09-07T04:05:00+12:00,Muriwai 5kW + Batteries,0,119,119,0,,0.0,0.00988,0.00988,0.0
2026-09-07T04:10:00+12:00,Muriwai 5kW + Batteries,0,166,166,0,,0.0,0.01387,0.01387,0.0
2026-09-07T04:15:00+12:00,Muriwai 5kW + Batteries,0,148,148,0,,0.0,0.01233,0.01233,0.0
2026-09-07T04:20:00+12:00,Muriwai 5kW + Batteries,0,130,130,0,,0.0,0.01081,0.01081,0.0
2026-09-07T04:25:00+12:00,Muriwai 5kW + Batteries,0,164,164,0,,0.0,0.01367,0.01367,0.0
2026-09-07T04:30:00+12:00,Muriwai 5kW + Batteries,0,146,146,0,,0.0,0.01213,0.01213,0.0
2026-09-07T04:35:00+12:00,Muriwai 5kW + Batteries,0,177,177,0,,0.0,0.01476,0.01476,0.0
2026-09-07T04:40:00+12:00,Muriwai 5kW + Batteries,0,150,150,0,,0.0,0.0125,0.0125,0.0
2026-09-07T04:45:00+12:00,Muriwai 5kW + Batteries,0,184,184,0,,0.0,0.01536,0.01536,0.0
2026-09-07T04:50:00+12:00,Muriwai 5kW + Batteries,0,149,149,0,,0.0,0.01245,0.01245,0.0
2026-09-07T04:55:00+12:00,Muriwai 5kW + Batteries,0,194,194,0,,0.0,0.01619,0.01619,0.0
2026-09-07T05:00:00+12:00,Muriwai 5kW + Batteries,0,149,149,0,,0.0,0.01239,0.01239,0.0
2026-09-07T05:05:00+12:00,Muriwai 5kW + Batteries,0,187,187,0,,0.0,0.01557,0.01557,0.0
2026-09-07T05:10:00+12:00,Muriwai 5kW + Batteries,0,168,168,0,,0.0,0.01401,0.01401,0.0
2026-09-07T05:15:00+12:00,Muriwai 5kW + Batteries,0,207,207,0,,0.0,0.01725,0.01725,0.0
2026-09-07T05:20:00+12:00,Muriwai 5kW + Batteries,0,218,218,0,,0.0,0.01813,0.01813,0.0
2026-09-07T05:25:00+12:00,Muriwai 5kW + Batteries,0,181,181,0,,0.0,0.01505,0.01505,0.0
2026-09-07T05:30:00+12:00,Muriwai 5kW + Batteries,0,193,193,0,,0.0,0.0161,0.0161,0.0
2026-09-07T05:35:00+12:00,Muriwai 5kW + Batteries,0,224,224,0,,0.0,0.01863,0.01863,0.0
2026-09-07T05:40:00+12:00,Muriwai 5kW + Batteries,0,231,231,0,,0.0,0.01921,0.01921,0.0
2026-09-07T05:45:00+12:00,Muriwai 5kW + Batteries,0,231,231,0,,0.0,0.01922,0.01922,0.0
2026-09-07T05:50:00+12:00,Muriwai 5kW + Batteries,0,229,229,0,,0.0,0.0191,0.0191,0.0
2026-09-07T05:55:00+12:00,Muriwai 5kW + Batteries,0,241,241,0,,0.0,0.02006,0.02006,0.0
2026-09-07T06:00:00+12:00,Muriwai 5kW + Batteries,0,264,264,0,,0.0,0.02199,0.02199,0.0
2026-09-07T06:05:00+12:00,Muriwai 5kW + Batteries,9,265,256,0,,0.00076,0.0221,0.02134,0.0
2026-09-07T06:10:00+12:00,Muriwai 5kW + Batteries,23,301,279,0,,0.00188,0.02509,0.02321,0.0
2026-09-07T06:15:00+12:00,Muriwai 5kW + Batteries,36,312,276,0,,0.00302,0.02602,0.02301,0.0
2026-09-07T06:20:00+12:00,Muriwai 5kW + Batteries,56,304,248,0,,0.00466,0.02533,0.02067,0.0
2026-09-07T06:25:00+12:00,Muriwai 5kW + Batteries,68,292,225,0,,0.00566,0.02437,0.01871,0.0
2026-09-07T06:30:00+12:00,Muriwai 5kW + Batteries,93,306,213,0,,0.00776,0.02554,0.01777,0.0
2026-09-07T06:35:00+12:00,Muriwai 5kW + Batteries,115,315,200,0,,0.00956,0.02621,0.01665,0.0
2026-09-07T06:40:00+12:00,Muriwai 5kW + Batteries,129,330,201,0,,0.01075,0.0275,0.01674,0.0
2026-09-07T06:45:00+12:00,Muriwai 5kW + Batteries,160,366,205,0,,0.01337,0.03047,0.0171,0.0
2026-09-07T06:50:00+12:00,Muriwai 5kW + Batteries,172,378,206,0,,0.01435,0.03152,0.01718,0.0
2026-09-07T06:55:00+12:00,Muriwai 5kW + Batteries,188,390,202,0,,0.01569,0.0325,0.01682,0.0
2026-09-07T07:00:00+12:00,Muriwai 5kW + Batteries,212,401,188,0,,0.01769,0.03338,0.01569,0.0
2026-09-07T07:05:00+12:00,Muriwai 5kW + Batteries,254,407,153,0,,0.02117,0.0339,0.01273,0.0
2026-09-07T07:10:00+12:00,Muriwai 5kW + Batteries,279,394,115,0,,0.02327,0.03285,0.00958,0.0
2026-09-07T07:15:00+12:00,Muriwai 5kW + Batteries,287,412,125,0,,0.0239,0.0343,0.0104,0.0
2026-09-07T07:20:00+12:00,Muriwai 5kW + Batteries,333,385,52,0,,0.02774,0.0321,0.00437,0.0
2026-09-07T07:25:00+12:00,Muriwai 5kW + Batteries,354,425,71,0,,0.02947,0.03542,0.00595,0.0
2026-09-07T07:30:00+12:00,Muriwai 5kW + Batteries,367,427,60,0,,0.03062,0.03562,0.00499,0.0
2026-09-07T07:35:00+12:00,Muriwai 5kW + Batteries,421,389,0,33,,0.03511,0.03238,0.0,0.00272
2026-09-07T07:40:00+12:00,Muriwai 5kW + Batteries,427,369,0,58,,0.03562,0.03075,0.0,0.00487
2026-09-07T07:45:00+12:00,Muriwai 5kW + Batteries,438,402,0,36,,0.03647,0.03349,0.0,0.00298
2026-09-07T07:50:00+12:00,Muriwai 5kW + Batteries,494,412,0,81,,0.04115,0.03437,0.0,0.00678
2026-09-07T07:55:00+12:00,Muriwai 5kW + Batteries,524,410,0,115,,0.04369,0.03413,0.0,0.00956
2026-09-07T08:00:00+12:00,Muriwai 5kW + Batteries,544,387,0,157,,0.04535,0.03229,0.0,0.01305
2026-09-07T08:05:00+12:00,Muriwai 5kW + Batteries,575,374,0,201,,0.04792,0.03118,0.0,0.01674
2026-09-07T08:10:00+12:00,Muriwai 5kW + Batteries,592,380,0,213,,0.04934,0.03163,0.0,0.01771
2026-09-07T08:15:00+12:00,Muriwai 5kW + Batteries,646,342,0,304,,0.05382,0.02851,0.0,0.02531
2026-09-07T08:20:00+12:00,Muriwai 5kW + Batteries,614,356,0,258,,0.05116,0.02963,0.0,0.02153
2026-09-07T08:25:00+12:00,Muriwai 5kW + Batteries,641,315,0,325,,0.05338,0.02628,0.0,0.0271
2026-09-07T08:30:00+12:00,Muriwai 5kW + Batteries,693,317,0,377,,0.05779,0.02641,0.0,0.03138
2026-09-07T08:35:00+12:00,Muriwai 5kW + Batteries,713,317,0,396,,0.05941,0.0264,0.0,0.03301
2026-09-07T08:40:00+12:00,Muriwai 5kW + Batteries,713,308,0,405,,0.05939,0.02563,0.0,0.03375
2026-09-07T08:45:00+12:00,Muriwai 5kW + Batteries,750,282,0,468,,0.06246,0.02347,0.0,0.03899
2026-09-07T08:50:00+12:00,Muriwai 5kW + Batteries,819,260,0,558,,0.06823,0.0217,0.0,0.04653
2026-09-07T08:55:00+12:00,Muriwai 5kW + Batteries,791,260,0,531,,0.06588,0.02163,0.0,0.04425
2026-09-07T09:00:00+12:00,Muriwai 5kW + Batteries,805,285,0,520,,0.06709,0.02378,0.0,0.04331
2026-09-07T09:05:00+12:00,Muriwai 5kW + Batteries,889,259,0,630,,0.07408,0.02159,0.0,0.05248
2026-09-07T09:10:00+12:00,Muriwai 5kW + Batteries,901,244,0,657,,0.07511,0.02034,0.0,0.05477
2026-09-07T09:15:00+12:00,Muriwai 5kW + Batteries,912,247,0,665,,0.07599,0.02061,0.0,0.05539
2026-09-07T09:20:00+12:00,Muriwai 5kW + Batteries,932,205,0,727,,0.07767,0.01709,0.0,0.06058
2026-09-07T09:25:00+12:00,Muriwai 5kW + Batteries,941,188,0,753,,0.07838,0.01564,0.0,0.06274
2026-09-07T09:30:00+12:00,Muriwai 5kW + Batteries,1003,201,0,802,,0.08357,0.01671,0.0,0.06685
2026-09-07T09:35:00+12:00,Muriwai 5kW + Batteries,1031,174,0,857,,0.08591,0.01451,0.0,0.0714
2026-09-07T09:40:00+12:00,Muriwai 5kW + Batteries,1015,175,0,840,,0.08459,0.01456,0.0,0.07003
2026-09-07T09:45:00+12:00,Muriwai 5kW + Batteries,1052,177,0,875,,0.08767,0.01478,0.0,0.07289
2026-09-07T09:50:00+12:00,Muriwai 5kW + Batteries,1060,195,0,865,,0.08832,0.01625,0.0,0.07207
2026-09-07T09:55:00+12:00,Muriwai 5kW + Batteries,1124,204,0,919,,0.09364,0.01704,0.0,0.0766
2026-09-07T10:00:00+12:00,Muriwai 5kW + Batteries,1186,199,0,987,,0.09886,0.01659,0.0,0.08228
2026-09-07T10:05:00+12:00,Muriwai 5kW + Batteries,1095,177,0,919,,0.09127,0.01471,0.0,0.07657
2026-09-07T10:10:00+12:00,Muriwai 5kW + Batteries,1178,187,0,991,,0.09814,0.01557,0.0,0.08257
2026-09-07T10:15:00+12:00,Muriwai 5kW + Batteries,1223,167,0,1056,,0.10191,0.0139,0.0,0.088
2026-09-07T10:20:00+12:00,Muriwai 5kW + Batteries,1295,168,0,1127,,0.10788,0.01397,0.0,0.09391
2026-09-07T10:25:00+12:00,Muriwai 5kW + Batteries,1220,179,0,1041,,0.10169,0.01492,0.0,0.08677
2026-09-07T10:30:00+12:00,Muriwai 5kW + Batteries,1334,146,0,1189,,0.1112,0.01213,0.0,0.09907
2026-09-07T10:35:00+12:00,Muriwai 5kW + Batteries,1292,138,0,1154,,0.10767,0.01146,0.0,0.0962
2026-09-07T10:40:00+12:00,Muriwai 5kW + Batteries,1369,168,0,1201,,0.11406,0.014,0.0,0.10006
2026-09-07T10:45:00+12:00,Muriwai 5kW + Batteries,1303,165,0,1137,,0.10855,0.01379,0.0,0.09476
2026-09-07T10:50:00+12:00,Muriwai 5kW + Batteries,1331,119,0,1212,,0.11093,0.00995,0.0,0.10098
2026-09-07T10:55:00+12:00,Muriwai 5kW + Batteries,1422,127,0,1294,,0.11847,0.0106,0.0,0.10787
2026-09-07T11:00:00+12:00,Muriwai 5kW + Batteries,1375,171,0,1204,,0.11462,0.01427,0.0,0.10036
2026-09-07T11:05:00+12:00,Muriwai 5kW + Batteries,1334,171,0,1163,,0.11113,0.01425,0.0,0.09688
2026-09-07T11:10:00+12:00,Muriwai 5kW + Batteries,1411,114,0,1296,,0.11755,0.00952,0.0,0.10803
2026-09-07T11:15:00+12:00,Muriwai 5kW + Batteries,1345,153,0,1192,,0.11207,0.01276,0.0,0.09931
2026-09-07T11:20:00+12:00,Muriwai 5kW + Batteries,1480,164,0,1316,,0.12331,0.01369,0.0,0.10963
2026-09-07T11:25:00+12:00,Muriwai 5kW + Batteries,1433,119,0,1314,,0.11941,0.0099,0.0,0.10951
2026-09-07T11:30:00+12:00,Muriwai 5kW + Batteries,1465,154,0,1311,,0.12212,0.01284,0.0,0.10927
2026-09-07T11:35:00+12:00,Muriwai 5kW + Batteries,1555,158,0,1397,,0.12958,0.01319,0.0,0.11639
2026-09-07T11:40:00+12:00,Muriwai 5kW + Batteries,1508,168,0,1341,,0.1257,0.01399,0.0,0.11171
2026-09-07T11:45:00+12:00,Muriwai 5kW + Batteries,1537,121,0,1416,,0.12812,0.0101,0.0,0.11801
2026-09-07T11:50:00+12:00,Muriwai 5kW + Batteries,1496,132,0,1364,,0.12466,0.01098,0.0,0.11368
2026-09-07T11:55:00+12:00,Muriwai 5kW + Batteries,1438,115,0,1323,,0.11982,0.00961,0.0,0.11021
2026-09-07T12:00:00+12:00,Muriwai 5kW + Batteries,1575,145,0,1430,,0.13127,0.0121,0.0,0.11916
2026-09-07T12:05:00+12:00,Muriwai 5kW + Batteries,1543,126,0,1418,,0.12861,0.01048,0.0,0.11814
2026-09-07T12:10:00+12:00,Muriwai 5kW + Batteries,1493,135,0,1357,,0.12438,0.01128,0.0,0.1131
2026-09-07T12:15:00+12:00,Muriwai 5kW + Batteries,1568,138,0,1430,,0.13066,0.01151,0.0,0.11914
2026-09-07T12:20:00+12:00,Muriwai 5kW + Batteries,1460,153,0,1307,,0.12166,0.01271,0.0,0.10895
2026-09-07T12:25:00+12:00,Muriwai 5kW + Batteries,1562,151,0,1411,,0.13013,0.01258,0.0,0.11756
2026-09-07T12:30:00+12:00,Muriwai 5kW + Batteries,1582,158,0,1424,,0.13182,0.01316,0.0,0.11866
2026-09-07T12:35:00+12:00,Muriwai 5kW + Batteries,1580,155,0,1425,,0.13164,0.01292,0.0,0.11873
2026-09-07T12:40:00+12:00,Muriwai 5kW + Batteries,1486,169,0,1318,,0.12387,0.01407,0.0,0.10981
2026-09-07T12:45:00+12:00,Muriwai 5kW + Batteries,1495,161,0,1334,,0.1246,0.0134,0.0,0.1112
2026-09-07T12:50:00+12:00,Muriwai 5kW + Batteries,1534,120,0,1414,,0.12781,0.00998,0.0,0.11783
2026-09-07T12:55:00+12:00,Muriwai 5kW + Batteries,1622,141,0,1481,,0.13519,0.01176,0.0,0.12343
2026-09-07T13:00:00+12:00,Muriwai 5kW + Batteries,1553,155,0,1398,,0.1294,0.01291,0.0,0.11649
2026-09-07T13:05:00+12:00,Muriwai 5kW + Batteries,1567,148,0,1419,,0.13061,0.01234,0.0,0.11827
2026-09-07T13:10:00+12:00,Muriwai 5kW + Batteries,1503,140,0,1362,,0.12522,0.0117,0.0,0.11352
2026-09-07T13:15:00+12:00,Muriwai 5kW + Batteries,1625,150,0,1475,,0.13545,0.01254,0.0,0.12291
2026-09-07T13:20:00+12:00,Muriwai 5kW + Batteries,1653,128,0,1526,,0.13778,0.01063,0.0,0.12715
2026-09-07T13:25:00+12:00,Muriwai 5kW + Batteries,1597,174,0,1423,,0.13308,0.01453,0.0,0.11855
2026-09-07T13:30:00+12:00,Muriwai 5kW + Batteries,1615,165,0,1450,,0.13458,0.01372,0.0,0.12086
2026-09-07T13:35:00+12:00,Muriwai 5kW + Batteries,1531,179,0,1352,,0.12762,0.01492,0.0,0.1127
2026-09-07T13:40:00+12:00,Muriwai 5kW + Batteries,1560,157,0,1402,,0.12998,0.0131,0.0,0.11687
2026-09-07T13:45:00+12:00,Muriwai 5kW + Batteries,1474,126,0,1348,,0.12283,0.01053,0.0,0.1123
2026-09-07T13:50:00+12:00,Muriwai 5kW + Batteries,1555,160,0,1395,,0.12957,0.01332,0.0,0.11625
2026-09-07T13:55:00+12:00,Muriwai 5kW + Batteries,1612,148,0,1464,,0.1343,0.01234,0.0,0.12196
2026-09-07T14:00:00+12:00,Muriwai 5kW + Batteries,1567,186,0,1381,,0.13057,0.0155,0.0,0.11507
2026-09-07T14:05:00+12:00,Muriwai 5kW + Batteries,1484,159,0,1325,,0.1237,0.01329,0.0,0.11041
2026-09-07T14:10:00+12:00,Muriwai 5kW + Batteries,1530,168,0,1361,,0.12747,0.01401,0.0,0.11345
2026-09-07T14:15:00+12:00,Muriwai 5kW + Batteries,1432,154,0,1278,,0.11937,0.01283,0.0,0.10653
2026-09-07T14:20:00+12:00,Muriwai 5kW + Batteries,1542,156,0,1386,,0.12849,0.01298,0.0,0.11551
2026-09-07T14:25:00+12:00,Muriwai 5kW + Batteries,1415,195,0,1219,,0.11789,0.01628,0.0,0.10161
2026-09-07T14:30:00+12:00,Muriwai 5kW + Batteries,1521,202,0,1318,,0.12671,0.01687,0.0,0.10983
2026-09-07T14:35:00+12:00,Muriwai 5kW + Batteries,1521,215,0,1306,,0.12676,0.01795,0.0,0.10882
2026-09-07T14:40:00+12:00,Muriwai 5kW + Batteries,1426,194,0,1232,,0.11884,0.01614,0.0,0.1027
2026-09-07T14:45:00+12:00,Muriwai 5kW + Batteries,1383,170,0,1213,,0.11526,0.01418,0.0,0.10108
2026-09-07T14:50:00+12:00,Muriwai 5kW + Batteries,1336,215,0,1122,,0.11137,0.0179,0.0,0.09348
2026-09-07T14:55:00+12:00,Muriwai 5kW + Batteries,1387,197,0,1190,,0.11557,0.01644,0.0,0.09913
2026-09-07T15:00:00+12:00,Muriwai 5kW + Batteries,1312,223,0,1089,,0.10933,0.01857,0.0,0.09076
2026-09-07T15:05:00+12:00,Muriwai 5kW + Batteries,1292,228,0,1064,,0.10764,0.01896,0.0,0.08869
2026-09-07T15:10:00+12:00,Muriwai 5kW + Batteries,1404,217,0,1187,,0.11702,0.01807,0.0,0.09895
2026-09-07T15:15:00+12:00,Muriwai 5kW + Batteries,1315,242,0,1072,,0.10955,0.02018,0.0,0.08937
2026-09-07T15:20:00+12:00,Muriwai 5kW + Batteries,1274,248,0,1026,,0.10616,0.0207,0.0,0.08546
2026-09-07T15:25:00+12:00,Muriwai 5kW + Batteries,1296,244,0,1052,,0.10799,0.02033,0.0,0.08766
2026-09-07T15:30:00+12:00,Muriwai 5kW + Batteries,1239,257,0,982,,0.10323,0.0214,0.0,0.08183
2026-09-07T15:35:00+12:00,Muriwai 5kW + Batteries,1173,255,0,918,,0.09775,0.02129,0.0,0.07646
2026-09-07T15:40:00+12:00,Muriwai 5kW + Batteries,1186,295,0,891,,0.09883,0.02456,0.0,0.07428
2026-09-07T15:45:00+12:00,Muriwai 5kW + Batteries,1197,311,0,886,,0.09977,0.02592,0.0,0.07385
2026-09-07T15:50:00+12:00,Muriwai 5kW + Batteries,1133,315,0,818,,0.09445,0.02629,0.0,0.06816
2026-09-07T15:55:00+12:00,Muriwai 5kW + Batteries,1217,311,0,906,,0.10139,0.02589,0.0,0.0755
2026-09-07T16:00:00+12:00,Muriwai 5kW + Batteries,1123,313,0,810,,0.09355,0.02608,0.0,0.06747
2026-09-07T16:05:00+12:00,Muriwai 5kW + Batteries,1127,317,0,809,,0.09388,0.02644,0.0,0.06744
2026-09-07T16:10:00+12:00,Muriwai 5kW + Batteries,1111,369,0,742,,0.09258,0.03076,0.0,0.06182
2026-09-07T16:15:00+12:00,Muriwai 5kW + Batteries,1120,340,0,780,,0.09333,0.02834,0.0,0.06499
2026-09-07T16:20:00+12:00,Muriwai 5kW + Batteries,1055,360,0,695,,0.08792,0.03003,0.0,0.0579
2026-09-07T16:25:00+12:00,Muriwai 5kW + Batteries,1074,362,0,712,,0.0895,0.0302,0.0,0.0593
2026-09-07T16:30:00+12:00,Muriwai 5kW + Batteries,951,372,0,579,,0.07926,0.03102,0.0,0.04824
2026-09-07T16:35:00+12:00,Muriwai 5kW + Batteries,978,386,0,592,,0.08154,0.0322,0.0,0.04934
2026-09-07T16:40:00+12:00,Muriwai 5kW + Batteries,962,422,0,540,,0.08018,0.03518,0.0,0.04501
2026-09-07T16:45:00+12:00,Muriwai 5kW + Batteries,938,465,0,472,,0.07815,0.03878,0.0,0.03937
2026-09-07T16:50:00+12:00,Muriwai 5kW + Batteries,908,457,0,451,,0.07566,0.03811,0.0,0.03755
2026-09-07T16:55:00+12:00,Muriwai 5kW + Batteries,929,466,0,463,,0.07744,0.03887,0.0,0.03856
2026-09-07T17:00:00+12:00,Muriwai 5kW + Batteries,879,473,0,406,,0.07325,0.03945,0.0,0.0338
2026-09-07T17:05:00+12:00,Muriwai 5kW + Batteries,798,511,0,287,,0.06646,0.04255,0.0,0.02391
2026-09-07T17:10:00+12:00,Muriwai 5kW + Batteries,821,495,0,326,,0.06842,0.04123,0.0,0.02719
2026-09-07T17:15:00+12:00,Muriwai 5kW + Batteries,769,520,0,249,,0.06408,0.04334,0.0,0.02074
2026-09-07T17:20:00+12:00,Muriwai 5kW + Batteries,737,532,0,205,,0.06138,0.0443,0.0,0.01708
2026-09-07T17:25:00+12:00,Muriwai 5kW + Batteries,733,564,0,170,,0.06109,0.04696,0.0,0.01413
2026-09-07T17:30:00+12:00,Muriwai 5kW + Batteries,718,561,0,157,,0.05982,0.04672,0.0,0.0131
2026-09-07T17:35:00+12:00,Muriwai 5kW + Batteries,639,565,0,74,,0.05324,0.04708,0.0,0.00616
2026-09-07T17:40:00+12:00,Muriwai 5kW + Batteries,635,555,0,80,,0.05288,0.04623,0.0,0.00665
